He I 3819,A,3819.0
H-9,A,3835.0
H-8,A,3889.0
H$\epsilon$,A,3970.0
He I 4026,A,4026.0
He I 4144,A,4144.0
H$\gamma$,A,4340.0
He I 4388,A,4388.0
He I 4471,A,4471.0
C III/O II 4642-50,A,4646.0
He I 4713,A,4713.0
H$\beta$,A,4861.0
He I 4922,A,4922.0
He I 5016,A,5016.0
Fe I/Fe II 5168-69,A,5168.5
Fe I/Fe II 5195-96,A,5195.5
Fe I/Fe II 5230-34,A,5230.5
Fe I/Fe II 5278-80,A,5279.0
Fe I/Fe II 5317-20,A,5318.5
Fe I/Fe II 5362-65,A,5363.5
He I 5876,A,5876.0
H$\alpha$,A,6563.0
He I 6678,A,6678.0
