Hdelta,V,4101.7
Hgamma,V,4340.5
Hbeta,V,4861.3
Halfa,V,6562.8
He I 4009,G,4009.27
He I 4026,G,4025.5
He I 4144,G,4143.76
He I 4388,G,4387.9
He I 4471,G,4471.48
He I 4713,G,4713.23
He I 4922,G,4921.93
He I 6678,G,6678.15
C II 4267,G,4267.27
